thread_url,post_text
https://forum.singaporeexpats.com/./viewtopic.php?t=89199,"Quote 0 login to like this post Post by JamesOb » Mon, 16 Jul 2012 10:50 pm Size: Preferably a 2-bedroom (3 if the price is right). Budget: 5k or less Type: condo"
https://forum.singaporeexpats.com/./viewtopic.php?t=89199,"Quote 0 login to like this post Post by JR8 » Mon, 16 Jul 2012 11:07 pm http://www.ura.gov.sg/realEstateWeb/rea ... roller.jpf That might give you some pointers. You can work out some possibilities backwards. Shame it's not downloadable into Excel. p.s. A search on this site's property portal will of course give you ads, but should also give you a good idea of typical M2 figures for 2 and 3 bed units in various condos"
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Agent fees Quote 0 login to like this post Post by ntumba » Mon, 28 Jun 2010 1:39 am I am relocating ti Singapore in a few weeks. just wondering about agents fees. How does that work or how are they calculated? For the service or as a percentage of the rental? I will be looking for a studio apartment (maybe non-existent) or possibly a room, but if i can get someone to do the leg work, it might be better. just wondering if the fees are worth it."
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by NBB2 » Mon, 28 Jun 2010 7:41 am It's linked to the amount of rent you pay, as well as the duration of the lease. Generally, you pay half a month's rent per year of lease when the rent is less than S$2,500,-. So if your rent is S$2,400,- per month and a it's two year lease, you pay S$2,400,-. If it's a one year lease, you pay S$1,200,- When the rent is more than S$2,500,- you don't pay any commission, your landlord does. Having said that, this is not an etched-in-stone rule, more like a general guideline. Still, if anyone tries it on with you, just refer to above."
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by nakatago » Mon, 28 Jun 2010 9:02 am NBB2 wrote: It's linked to the amount of rent you pay, as well as the duration of the lease. Generally, you pay half a month's rent per year of lease when the rent is less than S$2,500,-. So if your rent is S$2,400,- per month and a it's two year lease, you pay S$2,400,-. If it's a one year lease, you pay S$1,200,- When the rent is more than S$2,500,- you don't pay any commission, your landlord does. Having said that, this is not an etched-in-stone rule, more like a general guideline. Still, if anyone tries it on with you, just refer to above. and 7% GST ""A quokka is what would happen if there was an anime about kangaroos."""
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by NBB2 » Mon, 28 Jun 2010 1:48 pm nakatago wrote: NBB2 wrote: It's linked to the amount of rent you pay, as well as the duration of the lease. Generally, you pay half a month's rent per year of lease when the rent is less than S$2,500,-. So if your rent is S$2,400,- per month and a it's two year lease, you pay S$2,400,-. If it's a one year lease, you pay S$1,200,- When the rent is more than S$2,500,- you don't pay any commission, your landlord does. Having said that, this is not an etched-in-stone rule, more like a general guideline. Still, if anyone tries it on with you, just refer to above. and 7% GST Indeedio. Thanks nakatago."
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by Saint » Mon, 28 Jun 2010 3:08 pm If the agent is acting for the Landlord then Landlord pays agent's fees whatever the rental amount is. This 2.5k threshold is only something agents have made up and can't be legally enforced. 20 Guys, 10 Tuk Tuks, 1,100km in 6 Days!"
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by supernena » Mon, 28 Jun 2010 3:44 pm I have a question. I have just received some information from an agent and I am not sure if it is true. He said that, since agents representing Landlord do not want to co-broke and hence we have to collect our comm. from whom they served. Is this true?"
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by observer » Tue, 29 Jun 2010 3:50 pm It's true for that particular agent. If you want to save your commission, find an agent who will co-broke. Many agents do co-broke, generally, if the rent is SGD2500 and above. However this is subject to negotiation, for some agents it's SGD2800 and above, SGD3000 and above, etc. I've not heard of any co-broking for below SGD2500 though."
https://forum.singaporeexpats.com/./viewtopic.php?t=70829,"Quote 0 login to like this post Post by ottawan » Wed, 14 Jul 2010 6:30 pm NBB2 wrote: It's linked to the amount of rent you pay, as well as the duration of the lease. Generally, you pay half a month's rent per year of lease when the rent is less than S$2,500,-. So if your rent is S$2,400,- per month and a it's two year lease, you pay S$2,400,-. If it's a one year lease, you pay S$1,200,- When the rent is more than S$2,500,- you don't pay any commission, your landlord does. Having said that, this is not an etched-in-stone rule, more like a general guideline. Still, if anyone tries it on with you, just refer to above. Can someone confirm the situation for one year leases? I've seen other comments saying the ""tenant pays no commission"" threshhold doubles to $5000 for a one year lease. And an agent recommended to us by a friend sent us his standard writeup which would imply she wants commission from us for a one year lease regardless of rent level. Is this something we should negotiate with her, is it standard, or should we move on? Thanks! (arriving in August)"
